route_id,service_id,trip_id,shape_id
5017,1,5017_17_50,
5017,1,5017_16_32,
5017,1,5017_12_08,
5017,1,5017_15_38,
5017,1,5017_21_10,
5017,1,5017_17_32,
5017,1,5017_18_56,
5017,1,5017_12_14,
5017,1,5017_08_55,
5017,1,5017_14_10,
5017,1,5017_09_20,
5017,1,5017_22_50,
5017,1,5017_07_35,
5017,1,5017_06_56,
5017,1,5017_15_00,
5017,1,5017_17_44,
5017,1,5017_21_14,
5017,1,5017_09_35,
5018,1,5018_11_30,
5018,1,5018_20_47,
5018,1,5018_17_07,
5018,1,5018_18_50,
5018,1,5018_12_42,
5018,1,5018_22_35,
5018,1,5018_11_47,
5018,1,5018_20_35,
5018,1,5018_09_25,
5018,1,5018_05_20,
5018,1,5018_09_00,
5018,1,5018_20_30,
5018,1,5018_05_00,
5018,1,5018_18_00,
5018,1,5018_12_25,
5018,1,5018_19_25,
5018,1,5018_08_45,
5018,1,5018_13_50,
5018,1,5018_08_47,
5018,1,5018_14_50,
5018,1,5018_19_30,
5018,1,5018_11_20,
5018,1,5018_15_52,
5018,1,5018_07_52,
5018,1,5018_08_12,
5018,1,5018_17_55,
5018,1,5018_20_02,
5018,1,5018_19_27,
5018,1,5018_05_40,
5018,1,5018_17_35,
5018,1,5018_16_12,
5018,1,5018_14_30,
5018,1,5018_16_27,
5018,1,5018_09_07,
5018,1,5018_17_45,
5018,1,5018_20_05,
5018,1,5018_07_40,
5018,1,5018_21_30,
5018,1,5018_14_10,
5018,1,5018_21_55,
5018,1,5018_13_02,
5018,1,5018_07_12,
5018,1,5018_12_07,
5018,1,5018_15_12,
5018,1,5018_18_15,
5018,1,5018_13_25,
5018,1,5018_15_45,
5018,1,5018_08_40,
5018,1,5018_07_35,
5018,1,5018_09_40,
5018,1,5018_16_45,
5018,1,5018_18_35,
5018,1,5018_15_32,
5018,1,5018_19_47,
5018,1,5018_18_17,
5018,1,5018_22_07,
5018,1,5018_11_07,
5018,1,5018_20_27,
5018,1,5018_16_47,
5018,1,5018_19_07,
5018,1,5018_21_07,
5019,1,5019_11_30,
5019,1,5019_20_42,
5019,1,5019_12_50,
5019,1,5019_16_15,
5019,1,5019_10_36,
5019,1,5019_08_06,
5019,1,5019_09_00,
5019,1,5019_18_48,
5019,1,5019_13_50,
5019,1,5019_21_50,
5019,1,5019_08_44,
5019,1,5019_16_58,
5019,1,5019_11_20,
5019,1,5019_09_45,
5019,1,5019_14_52,
5019,1,5019_13_35,
5019,1,5019_13_54,
5019,1,5019_09_24,
5019,1,5019_19_50,
5019,1,5019_17_24,
5019,1,5019_10_24,
5019,1,5019_16_12,
5019,1,5019_15_20,
5019,1,5019_20_05,
5019,1,5019_21_24,
5019,1,5019_18_42,
5019,1,5019_16_30,
5019,1,5019_11_06,
5019,1,5019_20_40,
5019,1,5019_17_11,
5019,1,5019_09_40,
5019,1,5019_11_12,
5019,1,5019_07_24,
5019,1,5019_13_05,
5019,1,5019_18_24,
5019,1,5019_13_40,
5020,1,5020_11_30,
5020,1,5020_20_42,
5020,1,5020_12_50,
5020,1,5020_16_15,
5020,1,5020_10_36,
5020,1,5020_08_06,
5020,1,5020_09_00,
5020,1,5020_18_48,
5020,1,5020_13_50,
5020,1,5020_21_50,
5020,1,5020_08_44,
5020,1,5020_16_58,
5020,1,5020_11_20,
5020,1,5020_09_45,
5020,1,5020_14_52,
5020,1,5020_13_35,
5020,1,5020_13_54,
5020,1,5020_09_24,
5020,1,5020_19_50,
5020,1,5020_17_24,
5020,1,5020_10_24,
5020,1,5020_16_12,
5020,1,5020_15_20,
5020,1,5020_20_05,
5020,1,5020_21_24,
5020,1,5020_18_42,
5020,1,5020_16_30,
5020,1,5020_11_06,
5020,1,5020_20_40,
5020,1,5020_17_11,
5020,1,5020_09_40,
5020,1,5020_11_12,
5020,1,5020_07_24,
5020,1,5020_13_05,
5020,1,5020_18_24,
5020,1,5020_13_40,
5021,1,5021_11_30,
5021,1,5021_20_42,
5021,1,5021_12_50,
5021,1,5021_16_15,
5021,1,5021_10_36,
5021,1,5021_08_06,
5021,1,5021_09_00,
5021,1,5021_18_48,
5021,1,5021_13_50,
5021,1,5021_21_50,
5021,1,5021_08_44,
5021,1,5021_16_58,
5021,1,5021_11_20,
5021,1,5021_09_45,
5021,1,5021_14_52,
5021,1,5021_13_35,
5021,1,5021_13_54,
5021,1,5021_09_24,
5021,1,5021_19_50,
5021,1,5021_17_24,
5021,1,5021_10_24,
5021,1,5021_16_12,
5021,1,5021_15_20,
5021,1,5021_20_05,
5021,1,5021_21_24,
5021,1,5021_18_42,
5021,1,5021_16_30,
5021,1,5021_11_06,
5021,1,5021_20_40,
5021,1,5021_17_11,
5021,1,5021_09_40,
5021,1,5021_11_12,
5021,1,5021_07_24,
5021,1,5021_13_05,
5021,1,5021_18_24,
5021,1,5021_13_40,
5022,1,5022_10_55,
5023,1,5023_11_40,
5023,1,5023_11_30,
5023,1,5023_12_50,
5023,1,5023_16_55,
5023,1,5023_14_22,
5023,1,5023_16_15,
5023,1,5023_22_30,
5023,1,5023_10_50,
5023,1,5023_20_00,
5023,1,5023_21_50,
5023,1,5023_09_30,
5023,1,5023_10_10,
5023,1,5023_22_05,
5023,1,5023_12_20,
5023,1,5023_21_05,
5023,1,5023_20_05,
5023,1,5023_18_10,
5023,1,5023_21_30,
5023,1,5023_14_05,
5023,1,5023_08_55,
5023,1,5023_09_20,
5023,1,5023_13_20,
5023,1,5023_17_05,
5024,1,5024_21_35,
5024,1,5024_15_54,
5024,1,5024_14_00,
5024,1,5024_09_25,
5024,1,5024_10_37,
5024,1,5024_21_45,
5024,1,5024_21_50,
5024,1,5024_17_54,
5024,1,5024_10_13,
5024,1,5024_16_40,
5024,1,5024_19_50,
5024,1,5024_14_30,
5024,1,5024_12_40,
5024,1,5024_17_13,
5024,1,5024_21_10,
5024,1,5024_18_56,
5024,1,5024_17_49,
5024,1,5024_07_07,
5024,1,5024_22_50,
5024,1,5024_10_58,
5024,1,5024_13_25,
5024,1,5024_08_40,
5024,1,5024_20_40,
5025,1,5025_20_00,
5025,1,5025_14_40,
5025,1,5025_10_45,
5025,1,5025_18_55,
5025,1,5025_16_50,
5025,1,5025_17_50,
5025,1,5025_13_20,
5025,1,5025_22_50,
5025,1,5025_08_40,
5025,1,5025_09_40,
5025,1,5025_16_45,
5025,1,5025_21_40,
5025,1,5025_13_30,
5025,1,5025_19_10,
5025,1,5025_21_30,
5025,1,5025_11_50,
5025,1,5025_08_35,
5025,1,5025_11_00,
5026,1,5026_06_50,
5026,1,5026_14_38,
5026,1,5026_14_39,
5026,1,5026_14_34,
5026,1,5026_09_10,
5027,1,5027_08_22,
5027,1,5027_16_15,
5027,1,5027_19_08,
5027,1,5027_11_18,
5027,1,5027_18_45,
5027,1,5027_16_20,
5027,1,5027_14_55,
5027,1,5027_15_35,
5027,1,5027_10_10,
5027,1,5027_11_20,
5027,1,5027_12_22,
5027,1,5027_19_15,
5027,1,5027_15_48,
5027,1,5027_09_50,
5027,1,5027_09_34,
5027,1,5027_10_14,
5027,1,5027_08_25,
5027,1,5027_09_55,
5027,1,5027_18_35,
5027,1,5027_15_32,
5027,1,5027_18_28,
5027,1,5027_07_05,
5027,1,5027_07_50,
5027,1,5027_18_20,
5027,1,5027_17_00,
5027,1,5027_11_35,
5027,1,5027_09_26,
5027,1,5027_17_45,
5027,1,5027_07_47,
5027,1,5027_12_46,
5027,1,5027_18_55,
5027,1,5027_09_58,
5027,1,5027_16_04,
5027,1,5027_16_25,
5027,1,5027_11_05,
5027,1,5027_18_15,
5027,1,5027_10_05,
5027,1,5027_11_28,
5027,1,5027_16_45,
5027,1,5027_18_36,
5027,1,5027_17_16,
5027,1,5027_19_16,
5027,1,5027_19_05,
5027,1,5027_17_25,
5027,1,5027_08_48,
5027,1,5027_19_40,
5027,1,5027_10_08,
5027,1,5027_16_00,
5027,1,5027_08_45,
5027,1,5027_19_25,
5027,1,5027_17_56,
5027,1,5027_10_15,
5027,1,5027_15_06,
5027,1,5027_11_50,
5027,1,5027_15_15,
5027,1,5027_08_38,
5027,1,5027_10_00,
5027,1,5027_19_24,
5027,1,5027_23_30,
5027,1,5027_20_44,
5027,1,5027_15_55,
5027,1,5027_16_05,
5027,1,5027_10_55,
5027,1,5027_17_40,
5027,1,5027_12_38,
5027,1,5027_08_15,
5027,1,5027_20_12,
5027,1,5027_18_05,
5027,1,5027_07_55,
5027,1,5027_09_10,
5027,1,5027_10_30,
5027,1,5027_11_15,
5027,1,5027_11_44,
5027,1,5027_10_35,
5027,1,5027_11_02,
5027,1,5027_11_26,
5027,1,5027_11_58,
5027,1,5027_17_55,
5027,1,5027_06_45,
5027,1,5027_10_24,
5027,1,5027_16_52,
5027,1,5027_16_32,
5027,1,5027_17_15,
5027,1,5027_11_42,
5027,1,5027_20_04,
5027,1,5027_08_16,
5027,1,5027_07_25,
5027,1,5027_17_32,
5027,1,5027_12_06,
5027,1,5027_12_14,
5027,1,5027_13_02,
5027,1,5027_10_45,
5027,1,5027_17_05,
5027,1,5027_18_52,
5027,1,5027_09_35,
5028,1,5028_08_22,
5028,1,5028_16_15,
5028,1,5028_19_08,
5028,1,5028_11_18,
5028,1,5028_18_45,
5028,1,5028_16_20,
5028,1,5028_14_55,
5028,1,5028_15_35,
5028,1,5028_10_10,
5028,1,5028_11_20,
5028,1,5028_12_22,
5028,1,5028_19_15,
5028,1,5028_15_48,
5028,1,5028_09_50,
5028,1,5028_09_34,
5028,1,5028_10_14,
5028,1,5028_08_25,
5028,1,5028_09_55,
5028,1,5028_18_35,
5028,1,5028_15_32,
5028,1,5028_18_28,
5028,1,5028_07_05,
5028,1,5028_07_50,
5028,1,5028_18_20,
5028,1,5028_17_00,
5028,1,5028_11_35,
5028,1,5028_09_26,
5028,1,5028_17_45,
5028,1,5028_07_47,
5028,1,5028_12_46,
5028,1,5028_18_55,
5028,1,5028_09_58,
5028,1,5028_16_04,
5028,1,5028_16_25,
5028,1,5028_11_05,
5028,1,5028_18_15,
5028,1,5028_10_05,
5028,1,5028_11_28,
5028,1,5028_16_45,
5028,1,5028_18_36,
5028,1,5028_17_16,
5028,1,5028_19_16,
5028,1,5028_19_05,
5028,1,5028_17_25,
5028,1,5028_08_48,
5028,1,5028_19_40,
5028,1,5028_10_08,
5028,1,5028_16_00,
5028,1,5028_08_45,
5028,1,5028_19_25,
5028,1,5028_17_56,
5028,1,5028_10_15,
5028,1,5028_15_06,
5028,1,5028_11_50,
5028,1,5028_15_15,
5028,1,5028_08_38,
5028,1,5028_10_00,
5028,1,5028_19_24,
5028,1,5028_23_30,
5028,1,5028_20_44,
5028,1,5028_15_55,
5028,1,5028_16_05,
5028,1,5028_10_55,
5028,1,5028_17_40,
5028,1,5028_12_38,
5028,1,5028_08_15,
5028,1,5028_20_12,
5028,1,5028_18_05,
5028,1,5028_07_55,
5028,1,5028_09_10,
5028,1,5028_10_30,
5028,1,5028_11_15,
5028,1,5028_11_44,
5028,1,5028_10_35,
5028,1,5028_11_02,
5028,1,5028_11_26,
5028,1,5028_11_58,
5028,1,5028_17_55,
5028,1,5028_06_45,
5028,1,5028_10_24,
5028,1,5028_16_52,
5028,1,5028_16_32,
5028,1,5028_17_15,
5028,1,5028_11_42,
5028,1,5028_20_04,
5028,1,5028_08_16,
5028,1,5028_07_25,
5028,1,5028_17_32,
5028,1,5028_12_06,
5028,1,5028_12_14,
5028,1,5028_13_02,
5028,1,5028_10_45,
5028,1,5028_17_05,
5028,1,5028_18_52,
5028,1,5028_09_35,
5029,1,5029_08_22,
5029,1,5029_16_15,
5029,1,5029_19_08,
5029,1,5029_11_18,
5029,1,5029_18_45,
5029,1,5029_16_20,
5029,1,5029_14_55,
5029,1,5029_15_35,
5029,1,5029_10_10,
5029,1,5029_11_20,
5029,1,5029_12_22,
5029,1,5029_19_15,
5029,1,5029_15_48,
5029,1,5029_09_50,
5029,1,5029_09_34,
5029,1,5029_10_14,
5029,1,5029_08_25,
5029,1,5029_09_55,
5029,1,5029_18_35,
5029,1,5029_15_32,
5029,1,5029_18_28,
5029,1,5029_07_05,
5029,1,5029_07_50,
5029,1,5029_18_20,
5029,1,5029_17_00,
5029,1,5029_11_35,
5029,1,5029_09_26,
5029,1,5029_17_45,
5029,1,5029_07_47,
5029,1,5029_12_46,
5029,1,5029_18_55,
5029,1,5029_09_58,
5029,1,5029_16_04,
5029,1,5029_16_25,
5029,1,5029_11_05,
5029,1,5029_18_15,
5029,1,5029_10_05,
5029,1,5029_11_28,
5029,1,5029_16_45,
5029,1,5029_18_36,
5029,1,5029_17_16,
5029,1,5029_19_16,
5029,1,5029_19_05,
5029,1,5029_17_25,
5029,1,5029_08_48,
5029,1,5029_19_40,
5029,1,5029_10_08,
5029,1,5029_16_00,
5029,1,5029_08_45,
5029,1,5029_19_25,
5029,1,5029_17_56,
5029,1,5029_10_15,
5029,1,5029_15_06,
5029,1,5029_11_50,
5029,1,5029_15_15,
5029,1,5029_08_38,
5029,1,5029_10_00,
5029,1,5029_19_24,
5029,1,5029_23_30,
5029,1,5029_20_44,
5029,1,5029_15_55,
5029,1,5029_16_05,
5029,1,5029_10_55,
5029,1,5029_17_40,
5029,1,5029_12_38,
5029,1,5029_08_15,
5029,1,5029_20_12,
5029,1,5029_18_05,
5029,1,5029_07_55,
5029,1,5029_09_10,
5029,1,5029_10_30,
5029,1,5029_11_15,
5029,1,5029_11_44,
5029,1,5029_10_35,
5029,1,5029_11_02,
5029,1,5029_11_26,
5029,1,5029_11_58,
5029,1,5029_17_55,
5029,1,5029_06_45,
5029,1,5029_10_24,
5029,1,5029_16_52,
5029,1,5029_16_32,
5029,1,5029_17_15,
5029,1,5029_11_42,
5029,1,5029_20_04,
5029,1,5029_08_16,
5029,1,5029_07_25,
5029,1,5029_17_32,
5029,1,5029_12_06,
5029,1,5029_12_14,
5029,1,5029_13_02,
5029,1,5029_10_45,
5029,1,5029_17_05,
5029,1,5029_18_52,
5029,1,5029_09_35,
5030,1,5030_07_04,
5030,1,5030_15_44,
5030,1,5030_09_44,
5030,1,5030_08_24,
5030,1,5030_22_00,
5030,1,5030_21_28,
5030,1,5030_07_36,
5030,1,5030_15_28,
5030,1,5030_16_00,
5030,1,5030_17_36,
5030,1,5030_20_56,
5030,1,5030_20_24,
5030,1,5030_17_52,
5030,1,5030_10_56,
5030,1,5030_19_36,
5030,1,5030_07_52,
5030,1,5030_18_08,
5030,1,5030_12_00,
5030,1,5030_21_12,
5030,1,5030_06_48,
5030,1,5030_12_48,
5030,1,5030_07_20,
5030,1,5030_13_04,
5030,1,5030_18_40,
5030,1,5030_10_16,
5030,1,5030_16_16,
5030,1,5030_12_32,
5030,1,5030_10_00,
5030,1,5030_12_06,
5030,1,5030_13_36,
5030,1,5030_15_12,
5030,1,5030_13_20,
5030,1,5030_09_12,
5030,1,5030_09_28,
5030,1,5030_20_40,
5030,1,5030_08_08,
5030,1,5030_12_16,
5030,1,5030_11_12,
5030,1,5030_16_48,
5030,1,5030_18_24,
5031,1,5031_06_45,
5031,1,5031_21_05,
5031,1,5031_10_05,
5031,1,5031_09_37,
5031,1,5031_14_45,
5031,1,5031_17_30,
5031,1,5031_13_10,
5031,1,5031_18_05,
5032,1,5032_06_54,
5032,1,5032_09_55,
5032,1,5032_13_20,
5032,1,5032_19_30,
5032,1,5032_10_36,
5032,1,5032_18_45,
5032,1,5032_16_06,
5032,1,5032_22_10,
5033,1,5033_06_54,
5033,1,5033_09_55,
5033,1,5033_13_20,
5033,1,5033_19_30,
5033,1,5033_10_36,
5033,1,5033_18_45,
5033,1,5033_16_06,
5033,1,5033_22_10,
5034,1,5034_18_30,
5034,1,5034_06_45,
5034,1,5034_19_05,
5034,1,5034_16_30,
5034,1,5034_15_05,
5034,1,5034_09_30,
5034,1,5034_10_25,
5034,1,5034_15_00,
5034,1,5034_10_10,
5034,1,5034_05_55,
5034,1,5034_07_55,
5034,1,5034_18_25,
5034,1,5034_17_40,
5034,1,5034_14_05,
5034,1,5034_20_10,
5034,1,5034_15_35,
5034,1,5034_11_15,
5035,1,5035_18_40,
5035,1,5035_09_24,
5035,1,5035_11_30,
5035,1,5035_21_35,
5035,1,5035_07_45,
5035,1,5035_17_34,
5035,1,5035_16_38,
5035,1,5035_18_02,
5035,1,5035_07_25,
5035,1,5035_08_56,
5035,1,5035_23_30,
5035,1,5035_08_00,
5036,1,5036_06_40,
5036,1,5036_14_25,
5036,1,5036_07_55,
5036,1,5036_14_55,
5036,1,5036_16_10,
5036,1,5036_05_25,
5036,1,5036_08_10,
5036,1,5036_17_10,
5036,1,5036_05_05,
5036,1,5036_14_40,
5036,1,5036_05_40,
5036,1,5036_15_10,
5036,1,5036_09_50,
5036,1,5036_13_10,
5036,1,5036_15_25,
5036,1,5036_05_55,
5036,1,5036_13_55,
5036,1,5036_07_40,
5036,1,5036_07_25,
5036,1,5036_05_10,
5036,1,5036_08_25,
5036,1,5036_06_25,
5036,1,5036_14_10,
5036,1,5036_15_40,
5036,1,5036_15_55,
5036,1,5036_16_25,
5036,1,5036_07_10,
5036,1,5036_13_25,
5036,1,5036_06_10,
5036,1,5036_13_40,
5037,1,5037_17_20,
5037,1,5037_17_50,
5037,1,5037_21_20,
5037,1,5037_07_55,
5037,1,5037_11_25,
5037,1,5037_20_50,
5038,1,5038_12_40,
5038,1,5038_21_45,
5039,1,5039_19_30,
5039,1,5039_19_10,
5040,1,5040_21_35,
5040,1,5040_22_35,
5040,1,5040_16_55,
5040,1,5040_21_15,
5040,1,5040_22_15,
5040,1,5040_16_20,
5040,1,5040_09_00,
5040,1,5040_12_25,
5040,1,5040_20_25,
5040,1,5040_14_15,
5040,1,5040_20_55,
5040,1,5040_15_05,
5040,1,5040_22_40,
5040,1,5040_13_15,
5040,1,5040_13_55,
5040,1,5040_18_10,
5040,1,5040_08_25,
5040,1,5040_21_55,
5040,1,5040_07_10,
5040,1,5040_19_50,
5040,1,5040_16_45,
5040,1,5040_19_35,
5040,1,5040_14_35,
5040,1,5040_13_05,
5041,1,5041_18_30,
5042,1,5042_11_40,
5042,1,5042_11_30,
5042,1,5042_18_50,
5042,1,5042_10_40,
5042,1,5042_09_15,
5042,1,5042_18_45,
5042,1,5042_05_20,
5042,1,5042_20_30,
5042,1,5042_14_55,
5042,1,5042_15_35,
5042,1,5042_05_25,
5042,1,5042_10_10,
5042,1,5042_09_30,
5042,1,5042_13_35,
5042,1,5042_19_50,
5042,1,5042_15_05,
5042,1,5042_21_30,
5042,1,5042_18_10,
5042,1,5042_08_25,
5042,1,5042_15_40,
5042,1,5042_09_55,
5042,1,5042_16_30,
5042,1,5042_11_10,
5042,1,5042_18_35,
5042,1,5042_09_40,
5042,1,5042_18_25,
5042,1,5042_14_35,
5042,1,5042_07_05,
5042,1,5042_07_45,
5042,1,5042_07_50,
5042,1,5042_16_55,
5042,1,5042_10_25,
5042,1,5042_14_00,
5042,1,5042_08_00,
5042,1,5042_20_00,
5042,1,5042_05_45,
5042,1,5042_09_45,
5042,1,5042_17_30,
5042,1,5042_20_50,
5042,1,5042_05_40,
5042,1,5042_05_15,
5042,1,5042_06_20,
5042,1,5042_17_35,
5042,1,5042_06_55,
5042,1,5042_17_45,
5042,1,5042_15_25,
5042,1,5042_05_10,
5042,1,5042_06_15,
5042,1,5042_18_55,
5042,1,5042_05_50,
5042,1,5042_11_45,
5042,1,5042_11_05,
5042,1,5042_18_15,
5042,1,5042_10_05,
5042,1,5042_11_00,
5042,1,5042_21_00,
5042,1,5042_05_35,
5042,1,5042_19_05,
5042,1,5042_17_25,
5042,1,5042_14_25,
5042,1,5042_14_45,
5042,1,5042_21_20,
5042,1,5042_06_05,
5042,1,5042_09_25,
5042,1,5042_19_40,
5042,1,5042_13_30,
5042,1,5042_08_35,
5042,1,5042_09_05,
5042,1,5042_19_25,
5042,1,5042_16_00,
5042,1,5042_08_45,
5042,1,5042_14_15,
5042,1,5042_10_15,
5042,1,5042_15_15,
5042,1,5042_14_40,
5042,1,5042_07_00,
5042,1,5042_19_20,
5042,1,5042_07_30,
5042,1,5042_05_55,
5042,1,5042_13_10,
5042,1,5042_10_00,
5042,1,5042_14_05,
5042,1,5042_17_20,
5042,1,5042_06_25,
5042,1,5042_07_10,
5042,1,5042_16_05,
5042,1,5042_13_20,
5042,1,5042_10_20,
5042,1,5042_17_40,
5042,1,5042_16_50,
5042,1,5042_18_05,
5042,1,5042_09_00,
5042,1,5042_11_15,
5042,1,5042_06_35,
5042,1,5042_14_20,
5042,1,5042_19_00,
5042,1,5042_17_55,
5042,1,5042_06_45,
5042,1,5042_17_50,
5042,1,5042_14_30,
5042,1,5042_17_15,
5042,1,5042_13_45,
5042,1,5042_13_55,
5042,1,5042_07_25,
5042,1,5042_08_55,
5042,1,5042_19_45,
5042,1,5042_14_10,
5042,1,5042_09_20,
5042,1,5042_10_45,
5042,1,5042_17_05,
5042,1,5042_15_45,
5042,1,5042_15_00,
5042,1,5042_13_00,
5042,1,5042_09_35,
5042,1,5042_13_40,
5043,1,5043_21_35,
5043,1,5043_12_50,
5043,1,5043_22_35,
5043,1,5043_17_25,
5043,1,5043_16_15,
5043,1,5043_20_12,
5043,1,5043_14_45,
5043,1,5043_16_36,
5043,1,5043_22_55,
5043,1,5043_16_35,
5043,1,5043_07_55,
5043,1,5043_20_30,
5043,1,5043_09_36,
5043,1,5043_12_25,
5043,1,5043_13_50,
5043,1,5043_05_45,
5043,1,5043_06_30,
5043,1,5043_10_10,
5043,1,5043_14_15,
5043,1,5043_11_50,
5043,1,5043_09_11,
5043,1,5043_12_00,
5043,1,5043_19_50,
5043,1,5043_17_50,
5043,1,5043_13_45,
5043,1,5043_18_10,
5043,1,5043_22_20,
5043,1,5043_14_10,
5043,1,5043_21_55,
5043,1,5043_13_20,
5043,1,5043_13_25,
5043,1,5043_20_40,
5043,1,5043_15_45,
5043,1,5043_07_35,
5043,1,5043_13_05,
5043,1,5043_21_00,
5044,1,5044_11_30,
5044,1,5044_05_35,
5044,1,5044_12_10,
5044,1,5044_10_25,
5044,1,5044_14_00,
5044,1,5044_22_55,
5044,1,5044_09_10,
5044,1,5044_10_34,
5044,1,5044_14_55,
5044,1,5044_18_33,
5044,1,5044_18_00,
5044,1,5044_08_35,
5044,1,5044_10_30,
5044,1,5044_16_00,
5044,1,5044_08_00,
5044,1,5044_13_50,
5044,1,5044_23_15,
5044,1,5044_05_45,
5044,1,5044_11_23,
5044,1,5044_14_50,
5044,1,5044_17_56,
5044,1,5044_11_20,
5044,1,5044_07_23,
5044,1,5044_19_10,
5044,1,5044_11_50,
5044,1,5044_15_29,
5044,1,5044_18_40,
5044,1,5044_17_55,
5044,1,5044_18_46,
5044,1,5044_19_20,
5044,1,5044_06_45,
5044,1,5044_11_09,
5044,1,5044_15_10,
5044,1,5044_09_50,
5044,1,5044_17_45,
5044,1,5044_05_55,
5044,1,5044_21_10,
5044,1,5044_18_10,
5044,1,5044_10_00,
5044,1,5044_20_10,
5044,1,5044_19_45,
5044,1,5044_16_18,
5044,1,5044_09_55,
5044,1,5044_10_45,
5044,1,5044_08_28,
5044,1,5044_17_11,
5044,1,5044_09_40,
5044,1,5044_10_20,
5044,1,5044_19_35,
5044,1,5044_16_45,
5044,1,5044_13_40,
5045,1,5045_10_50,
5045,1,5045_09_45,
5045,1,5045_09_05,
5045,1,5045_10_15,
5046,1,5046_11_40,
5046,1,5046_12_10,
5046,1,5046_19_05,
5046,1,5046_18_20,
5046,1,5046_16_55,
5046,1,5046_09_15,
5046,1,5046_14_25,
5046,1,5046_21_20,
5046,1,5046_14_00,
5046,1,5046_18_05,
5046,1,5046_17_00,
5046,1,5046_18_00,
5046,1,5046_16_10,
5046,1,5046_08_35,
5046,1,5046_09_05,
5046,1,5046_11_15,
5046,1,5046_20_00,
5046,1,5046_18_30,
5046,1,5046_15_35,
5046,1,5046_19_25,
5046,1,5046_21_50,
5046,1,5046_15_50,
5046,1,5046_06_30,
5046,1,5046_19_30,
5046,1,5046_10_35,
5046,1,5046_17_30,
5046,1,5046_09_45,
5046,1,5046_20_20,
5046,1,5046_10_15,
5046,1,5046_08_05,
5046,1,5046_17_10,
5046,1,5046_11_50,
5046,1,5046_16_40,
5046,1,5046_12_15,
5046,1,5046_18_40,
5046,1,5046_19_15,
5046,1,5046_19_20,
5046,1,5046_19_50,
5046,1,5046_17_35,
5046,1,5046_14_30,
5046,1,5046_15_05,
5046,1,5046_17_15,
5046,1,5046_09_50,
5046,1,5046_17_45,
5046,1,5046_21_10,
5046,1,5046_21_30,
5046,1,5046_19_45,
5046,1,5046_16_25,
5046,1,5046_10_45,
5046,1,5046_16_05,
5046,1,5046_09_20,
5046,1,5046_07_35,
5046,1,5046_20_40,
5046,1,5046_08_40,
5046,1,5046_10_05,
5046,1,5046_18_35,
5046,1,5046_09_40,
5046,1,5046_18_25,
5046,1,5046_11_00,
5046,1,5046_07_05,
5047,1,5047_08_15,
5047,1,5047_11_30,
5047,1,5047_05_35,
5047,1,5047_07_45,
5047,1,5047_07_15,
5047,1,5047_22_00,
5047,1,5047_10_40,
5047,1,5047_16_55,
5047,1,5047_14_35,
5047,1,5047_16_15,
5047,1,5047_14_25,
5047,1,5047_14_45,
5047,1,5047_06_05,
5047,1,5047_16_35,
5047,1,5047_07_55,
5047,1,5047_14_55,
5047,1,5047_18_00,
5047,1,5047_15_35,
5047,1,5047_09_05,
5047,1,5047_08_35,
5047,1,5047_06_35,
5047,1,5047_05_25,
5047,1,5047_08_45,
5047,1,5047_05_45,
5047,1,5047_20_00,
5047,1,5047_11_20,
5047,1,5047_14_15,
5047,1,5047_19_00,
5047,1,5047_13_35,
5047,1,5047_08_05,
5047,1,5047_15_15,
5047,1,5047_05_05,
5047,1,5047_06_50,
5047,1,5047_05_15,
5047,1,5047_06_45,
5047,1,5047_17_35,
5047,1,5047_15_05,
5047,1,5047_06_55,
5047,1,5047_13_45,
5047,1,5047_05_55,
5047,1,5047_15_55,
5047,1,5047_15_25,
5047,1,5047_13_55,
5047,1,5047_07_25,
5047,1,5047_14_05,
5047,1,5047_06_15,
5047,1,5047_08_25,
5047,1,5047_06_25,
5047,1,5047_08_55,
5047,1,5047_07_10,
5047,1,5047_09_55,
5047,1,5047_13_20,
5047,1,5047_11_45,
5047,1,5047_17_05,
5047,1,5047_07_35,
5047,1,5047_13_25,
5047,1,5047_15_45,
5047,1,5047_18_35,
5047,1,5047_16_45,
5047,1,5047_10_20,
5047,1,5047_08_30,
5047,1,5047_21_00,
5048,1,5048_19_20,
5048,1,5048_16_30,
5048,1,5048_11_05,
5048,1,5048_15_10,
5048,1,5048_17_25,
5048,1,5048_20_15,
5048,1,5048_17_30,
5048,1,5048_14_15,
5048,1,5048_19_40,
5048,1,5048_22_20,
5048,1,5048_08_20,
5048,1,5048_06_15,
5049,1,5049_19_20,
5049,1,5049_16_30,
5049,1,5049_11_05,
5049,1,5049_15_10,
5049,1,5049_17_25,
5049,1,5049_20_15,
5049,1,5049_17_30,
5049,1,5049_14_15,
5049,1,5049_19_40,
5049,1,5049_22_20,
5049,1,5049_08_20,
5049,1,5049_06_15,
5050,1,5050_18_30,
5050,1,5050_08_10,
5050,1,5050_16_05,
5050,1,5050_22_35,
5050,1,5050_07_55,
5050,1,5050_20_10,
5050,1,5050_12_00,
5050,1,5050_12_15,
5051,1,5051_11_30,
5051,1,5051_07_15,
5051,1,5051_18_26,
5051,1,5051_09_38,
5051,1,5051_19_46,
5051,1,5051_06_40,
5051,1,5051_18_45,
5051,1,5051_14_00,
5051,1,5051_16_20,
5051,1,5051_16_10,
5051,1,5051_15_35,
5051,1,5051_16_00,
5051,1,5051_08_00,
5051,1,5051_06_35,
5051,1,5051_10_42,
